user_id,timestamp,group,landing_page,converted,date
819865,2017-01-15 04:47:41.166078,control,old_page,0,2017-01-15
808247,2017-01-02 20:30:52.350805,treatment,new_page,0,2017-01-02
919018,2017-01-10 14:36:11.735537,control,old_page,0,2017-01-10
940154,2017-01-10 15:04:50.678797,control,old_page,0,2017-01-10
916965,2017-01-13 16:35:05.256518,treatment,new_page,0,2017-01-13
655880,2017-01-05 08:46:32.786259,treatment,new_page,0,2017-01-05
918808,2017-01-22 20:56:57.100567,treatment,new_page,0,2017-01-22
872801,2017-01-17 02:08:51.103048,treatment,new_page,0,2017-01-17
881708,2017-01-19 21:55:44.614987,control,old_page,0,2017-01-19
823977,2017-01-12 19:57:05.831910,control,old_page,0,2017-01-12
876271,2017-01-16 09:01:08.308117,control,old_page,0,2017-01-16
675905,2017-01-13 04:27:05.395360,treatment,new_page,0,2017-01-13
761644,2017-01-21 02:49:05.341571,control,old_page,0,2017-01-21
652312,2017-01-14 10:03:05.156124,control,old_page,1,2017-01-14
786351,2017-01-09 08:51:20.138382,control,old_page,0,2017-01-09
944942,2017-01-23 17:30:17.706602,treatment,new_page,0,2017-01-23
901427,2017-01-22 18:28:43.268164,control,old_page,0,2017-01-22
756685,2017-01-10 01:55:23.051441,control,old_page,0,2017-01-10
735415,2017-01-12 18:26:19.290359,control,old_page,0,2017-01-12
640353,2017-01-18 08:20:51.395693,treatment,new_page,0,2017-01-18
784280,2017-01-06 04:31:36.986607,treatment,new_page,0,2017-01-06
752022,2017-01-19 02:03:35.894692,control,old_page,0,2017-01-19
705961,2017-01-23 05:33:46.864855,treatment,new_page,0,2017-01-23
777031,2017-01-08 18:17:29.218469,control,old_page,1,2017-01-08
799504,2017-01-19 14:01:02.115338,control,old_page,0,2017-01-19
830203,2017-01-09 09:35:01.690826,treatment,new_page,0,2017-01-09
860837,2017-01-14 15:26:35.221770,control,old_page,0,2017-01-14
832618,2017-01-02 16:58:50.682264,treatment,new_page,0,2017-01-02
822561,2017-01-06 23:07:32.940479,treatment,new_page,0,2017-01-06
745653,2017-01-06 18:22:30.079132,control,old_page,0,2017-01-06
713065,2017-01-04 10:51:49.536904,control,old_page,0,2017-01-04
842040,2017-01-09 20:42:35.362865,treatment,new_page,0,2017-01-09
801362,2017-01-22 20:06:41.161965,control,old_page,0,2017-01-22
835353,2017-01-12 07:24:19.108108,control,old_page,1,2017-01-12
786003,2017-01-06 09:18:19.940668,treatment,new_page,0,2017-01-06
861728,2017-01-23 22:57:52.075095,control,old_page,0,2017-01-23
674586,2017-01-14 10:44:42.663131,control,old_page,0,2017-01-14
898378,2017-01-14 13:37:38.586588,treatment,new_page,0,2017-01-14
936767,2017-01-06 14:10:55.739208,control,old_page,1,2017-01-06
738826,2017-01-22 12:42:10.548484,treatment,new_page,0,2017-01-22
875402,2017-01-04 14:51:17.859858,control,old_page,0,2017-01-04
732047,2017-01-13 12:07:11.315309,control,old_page,1,2017-01-13
641024,2017-01-06 04:35:50.982047,control,old_page,0,2017-01-06
807624,2017-01-19 02:07:22.904990,treatment,new_page,0,2017-01-19
903346,2017-01-24 01:33:37.058915,treatment,new_page,0,2017-01-24
749080,2017-01-15 20:53:03.114719,control,old_page,0,2017-01-15
852378,2017-01-18 19:05:21.130416,control,old_page,1,2017-01-18
711035,2017-01-06 03:15:43.969381,control,old_page,0,2017-01-06
677806,2017-01-10 17:58:54.219609,control,old_page,0,2017-01-10
923720,2017-01-21 08:14:37.291384,treatment,new_page,0,2017-01-21
690656,2017-01-09 11:21:07.024221,treatment,new_page,1,2017-01-09
733986,2017-01-24 01:15:22.701211,treatment,new_page,0,2017-01-24
801301,2017-01-23 02:33:38.063745,treatment,new_page,0,2017-01-23
663390,2017-01-24 08:56:36.751751,control,old_page,0,2017-01-24
922084,2017-01-02 22:22:39.173054,treatment,new_page,1,2017-01-02
927594,2017-01-06 08:27:15.058724,control,old_page,0,2017-01-06
679338,2017-01-06 22:23:20.505626,control,old_page,0,2017-01-06
788987,2017-01-09 12:12:04.245803,treatment,new_page,0,2017-01-09
932415,2017-01-23 23:48:03.221623,control,old_page,0,2017-01-23
733100,2017-01-24 11:09:17.208843,control,old_page,1,2017-01-24
917736,2017-01-02 22:24:34.698572,control,old_page,0,2017-01-02
810754,2017-01-21 09:09:18.686435,control,old_page,1,2017-01-21
797220,2017-01-24 06:14:47.424691,control,old_page,1,2017-01-24
667687,2017-01-09 03:13:11.916676,control,old_page,0,2017-01-09
699303,2017-01-05 05:47:44.172624,treatment,new_page,0,2017-01-05
913494,2017-01-20 06:47:38.171580,treatment,new_page,0,2017-01-20
661565,2017-01-23 09:40:31.151396,control,old_page,0,2017-01-23
911967,2017-01-13 02:06:08.321055,treatment,new_page,1,2017-01-13
878543,2017-01-10 02:54:38.933403,treatment,new_page,0,2017-01-10
912636,2017-01-14 09:01:10.389993,treatment,new_page,0,2017-01-14
783374,2017-01-16 04:43:38.067463,treatment,new_page,0,2017-01-16
845242,2017-01-06 08:28:58.781033,control,old_page,0,2017-01-06
917157,2017-01-23 13:16:44.191120,treatment,new_page,1,2017-01-23
706674,2017-01-11 09:35:33.447718,control,old_page,0,2017-01-11
774829,2017-01-13 14:55:59.920129,treatment,new_page,0,2017-01-13
788972,2017-01-17 21:33:38.326611,treatment,new_page,0,2017-01-17
936829,2017-01-22 02:06:00.379446,treatment,new_page,0,2017-01-22
704439,2017-01-20 07:03:18.526264,treatment,new_page,0,2017-01-20
722629,2017-01-11 14:37:50.229681,treatment,new_page,0,2017-01-11
885445,2017-01-19 09:13:21.243895,treatment,new_page,0,2017-01-19
761811,2017-01-05 02:57:28.695578,treatment,new_page,0,2017-01-05
922138,2017-01-08 01:09:16.124528,control,old_page,0,2017-01-08
667800,2017-01-04 20:58:50.904291,control,old_page,0,2017-01-04
686109,2017-01-19 18:58:26.880773,treatment,new_page,0,2017-01-19
855137,2017-01-16 17:59:31.533864,control,old_page,0,2017-01-16
663107,2017-01-08 09:49:09.461943,treatment,new_page,1,2017-01-08
680875,2017-01-10 11:00:34.344740,treatment,new_page,0,2017-01-10
849500,2017-01-20 06:09:09.820677,treatment,new_page,0,2017-01-20
649906,2017-01-05 20:37:23.361694,treatment,new_page,0,2017-01-05
847786,2017-01-22 16:11:46.948509,treatment,new_page,0,2017-01-22
923960,2017-01-18 09:06:26.217050,treatment,new_page,1,2017-01-18
658744,2017-01-19 18:22:08.025148,control,old_page,0,2017-01-19
874971,2017-01-22 16:00:13.082534,treatment,new_page,0,2017-01-22
713887,2017-01-04 19:35:42.514029,control,old_page,0,2017-01-04
763340,2017-01-11 03:50:36.949290,control,old_page,0,2017-01-11
668884,2017-01-22 15:09:37.637816,treatment,new_page,0,2017-01-22
678111,2017-01-08 10:16:02.469336,treatment,new_page,0,2017-01-08
679856,2017-01-05 21:07:46.462138,control,old_page,1,2017-01-05
901453,2017-01-05 11:46:55.532774,control,old_page,0,2017-01-05
827188,2017-01-14 01:00:31.804836,treatment,new_page,0,2017-01-14
843162,2017-01-10 07:56:57.406299,control,old_page,1,2017-01-10
736167,2017-01-22 07:19:02.396347,control,old_page,0,2017-01-22
743899,2017-01-20 06:06:17.129504,control,old_page,0,2017-01-20
688916,2017-01-15 12:49:28.378463,control,old_page,0,2017-01-15
820018,2017-01-19 15:30:39.770452,control,old_page,0,2017-01-19
904395,2017-01-22 02:20:40.377559,treatment,new_page,0,2017-01-22
676265,2017-01-08 11:17:12.602376,control,old_page,0,2017-01-08
634144,2017-01-23 18:06:44.065130,treatment,new_page,0,2017-01-23
850740,2017-01-06 19:20:09.477008,control,old_page,0,2017-01-06
662299,2017-01-11 13:54:42.675316,treatment,new_page,0,2017-01-11
650214,2017-01-13 10:06:38.396843,control,old_page,0,2017-01-13
879191,2017-01-04 12:41:59.977755,control,old_page,0,2017-01-04
669989,2017-01-23 16:06:28.492205,treatment,new_page,0,2017-01-23
760995,2017-01-22 06:15:47.124084,control,old_page,0,2017-01-22
851943,2017-01-08 12:07:53.381812,treatment,new_page,0,2017-01-08
821571,2017-01-12 22:27:02.002525,control,old_page,0,2017-01-12
827857,2017-01-24 05:34:56.003722,treatment,new_page,0,2017-01-24
749939,2017-01-05 04:35:50.914362,control,old_page,1,2017-01-05
883025,2017-01-16 22:47:22.258376,treatment,new_page,0,2017-01-16
729666,2017-01-04 06:03:30.642346,treatment,new_page,0,2017-01-04
915042,2017-01-13 07:08:30.177972,treatment,new_page,0,2017-01-13
928633,2017-01-16 02:07:10.118202,treatment,new_page,0,2017-01-16
823211,2017-01-06 21:52:26.487558,treatment,new_page,0,2017-01-06
706202,2017-01-09 04:02:27.623211,control,old_page,0,2017-01-09
741543,2017-01-22 05:19:38.396032,control,old_page,0,2017-01-22
645033,2017-01-02 16:56:00.624646,control,old_page,1,2017-01-02
914666,2017-01-19 04:47:53.319699,control,old_page,0,2017-01-19
837939,2017-01-08 12:31:52.551591,control,old_page,0,2017-01-08
904900,2017-01-10 12:38:50.394651,control,old_page,0,2017-01-10
651070,2017-01-13 09:35:42.349053,control,old_page,0,2017-01-13
865703,2017-01-22 03:19:09.044736,control,old_page,0,2017-01-22
829497,2017-01-19 17:32:22.431537,treatment,new_page,0,2017-01-19
739927,2017-01-21 04:56:02.912807,control,old_page,0,2017-01-21
903856,2017-01-21 23:34:23.836165,control,old_page,0,2017-01-21
671067,2017-01-14 06:15:37.176269,treatment,new_page,0,2017-01-14
787225,2017-01-06 10:54:34.602507,control,old_page,0,2017-01-06
889387,2017-01-03 01:05:02.995495,treatment,new_page,0,2017-01-03
640328,2017-01-03 18:07:18.150366,control,old_page,0,2017-01-03
886130,2017-01-17 14:22:44.924799,treatment,new_page,0,2017-01-17
915110,2017-01-07 12:09:38.578351,control,old_page,1,2017-01-07
852329,2017-01-15 12:41:34.302704,treatment,new_page,0,2017-01-15
653272,2017-01-09 04:35:38.225690,treatment,new_page,0,2017-01-09
769820,2017-01-12 18:08:14.410301,control,old_page,0,2017-01-12
842272,2017-01-10 03:14:18.660312,control,old_page,0,2017-01-10
861277,2017-01-15 07:43:15.430146,treatment,new_page,0,2017-01-15
652651,2017-01-19 03:33:48.490974,treatment,new_page,0,2017-01-19
811911,2017-01-09 12:26:29.554686,control,old_page,0,2017-01-09
814703,2017-01-24 10:24:59.289477,control,old_page,0,2017-01-24
664371,2017-01-09 08:36:55.601412,control,old_page,0,2017-01-09
752704,2017-01-04 09:58:02.951787,control,old_page,0,2017-01-04
902269,2017-01-21 19:37:42.140425,treatment,new_page,0,2017-01-21
731991,2017-01-17 23:55:42.373871,treatment,new_page,0,2017-01-17
865221,2017-01-22 15:38:51.815700,treatment,new_page,0,2017-01-22
649537,2017-01-10 21:06:08.854406,control,old_page,0,2017-01-10
851437,2017-01-16 18:41:59.522231,control,old_page,0,2017-01-16
638512,2017-01-21 09:44:34.479823,treatment,new_page,0,2017-01-21
650817,2017-01-22 05:25:51.256127,control,old_page,0,2017-01-22
908337,2017-01-20 17:23:34.278626,treatment,new_page,0,2017-01-20
647462,2017-01-05 13:34:39.938624,treatment,new_page,0,2017-01-05
821866,2017-01-22 07:23:45.302779,control,old_page,0,2017-01-22
827382,2017-01-08 13:36:09.535968,treatment,new_page,0,2017-01-08
867700,2017-01-06 20:52:11.321217,control,old_page,0,2017-01-06
701061,2017-01-02 16:06:55.355147,control,old_page,0,2017-01-02
851853,2017-01-17 14:11:37.889715,treatment,new_page,0,2017-01-17
743763,2017-01-21 06:52:50.840501,treatment,new_page,0,2017-01-21
879735,2017-01-23 08:06:49.795303,control,old_page,0,2017-01-23
800999,2017-01-16 15:46:02.063461,control,old_page,0,2017-01-16
748136,2017-01-23 11:09:51.466543,treatment,new_page,0,2017-01-23
945252,2017-01-22 21:08:03.114932,control,old_page,1,2017-01-22
805937,2017-01-09 08:06:35.578720,control,old_page,0,2017-01-09
654911,2017-01-04 09:27:06.603243,treatment,new_page,0,2017-01-04
707248,2017-01-11 01:23:58.940585,control,old_page,0,2017-01-11
847428,2017-01-22 12:21:58.069102,treatment,new_page,0,2017-01-22
822697,2017-01-11 11:21:01.270162,control,old_page,0,2017-01-11
837097,2017-01-20 16:44:35.624808,control,old_page,0,2017-01-20
889502,2017-01-18 07:33:57.990580,control,old_page,0,2017-01-18
827181,2017-01-19 20:29:08.273425,treatment,new_page,0,2017-01-19
633926,2017-01-18 15:20:19.508517,treatment,new_page,0,2017-01-18
661761,2017-01-15 17:01:49.342878,treatment,new_page,0,2017-01-15
636088,2017-01-19 01:59:27.895374,treatment,new_page,0,2017-01-19
901093,2017-01-19 04:17:43.064184,treatment,new_page,0,2017-01-19
920951,2017-01-14 12:33:19.913212,treatment,new_page,0,2017-01-14
904366,2017-01-18 14:17:18.213000,control,old_page,0,2017-01-18
775838,2017-01-14 21:47:12.809482,treatment,new_page,0,2017-01-14
702976,2017-01-18 01:06:05.762738,treatment,new_page,0,2017-01-18
868663,2017-01-16 14:49:59.896000,control,old_page,0,2017-01-16
782735,2017-01-23 05:54:51.844009,treatment,new_page,0,2017-01-23
715456,2017-01-13 04:13:34.229102,control,old_page,0,2017-01-13
713936,2017-01-05 02:29:25.369056,treatment,new_page,0,2017-01-05
698504,2017-01-09 11:25:17.476898,control,old_page,0,2017-01-09
788034,2017-01-14 10:02:44.323999,control,old_page,0,2017-01-14
902326,2017-01-06 12:04:51.524867,treatment,new_page,0,2017-01-06
678977,2017-01-06 17:03:43.327553,control,old_page,0,2017-01-06
857319,2017-01-09 05:14:20.572446,control,old_page,0,2017-01-09
810192,2017-01-09 12:49:19.324204,treatment,new_page,0,2017-01-09
650073,2017-01-11 14:43:53.498623,treatment,new_page,0,2017-01-11
809708,2017-01-18 23:01:48.570282,treatment,new_page,0,2017-01-18
824288,2017-01-11 14:02:42.454044,treatment,new_page,0,2017-01-11
865171,2017-01-11 04:03:58.826263,control,old_page,0,2017-01-11
648287,2017-01-14 09:49:34.204799,treatment,new_page,0,2017-01-14
898223,2017-01-11 05:53:01.348545,treatment,new_page,0,2017-01-11
825808,2017-01-06 22:03:20.523238,control,old_page,0,2017-01-06
918493,2017-01-24 04:27:55.984864,treatment,new_page,1,2017-01-24
737807,2017-01-14 23:02:23.078044,control,old_page,0,2017-01-14
746322,2017-01-20 17:10:15.868960,control,old_page,1,2017-01-20
669441,2017-01-05 00:05:15.609968,treatment,new_page,0,2017-01-05
726779,2017-01-11 23:43:26.948519,control,old_page,0,2017-01-11
806527,2017-01-02 16:53:08.487390,treatment,new_page,0,2017-01-02
843391,2017-01-17 17:17:29.210184,treatment,new_page,0,2017-01-17
822532,2017-01-18 11:04:26.337296,control,old_page,0,2017-01-18
876356,2017-01-21 02:57:10.074626,treatment,new_page,0,2017-01-21
641945,2017-01-20 19:59:16.018206,control,old_page,0,2017-01-20
919814,2017-01-19 03:13:46.531577,control,old_page,0,2017-01-19
855058,2017-01-09 06:02:26.078648,control,old_page,0,2017-01-09
818932,2017-01-08 17:48:21.488665,treatment,new_page,0,2017-01-08
831571,2017-01-18 19:42:40.095363,treatment,new_page,0,2017-01-18
870403,2017-01-02 14:30:02.855419,treatment,new_page,1,2017-01-02
863205,2017-01-15 18:07:08.772598,control,old_page,0,2017-01-15
702322,2017-01-10 13:27:22.771383,treatment,new_page,0,2017-01-10
635001,2017-01-04 04:38:57.363595,treatment,new_page,0,2017-01-04
762296,2017-01-02 21:29:53.696409,treatment,new_page,0,2017-01-02
869941,2017-01-17 07:17:28.015629,control,old_page,0,2017-01-17
785406,2017-01-12 01:45:11.855759,treatment,new_page,0,2017-01-12
916327,2017-01-10 12:33:00.621881,treatment,new_page,0,2017-01-10
649979,2017-01-07 11:24:33.149426,treatment,new_page,1,2017-01-07
721934,2017-01-23 10:01:13.645532,control,old_page,0,2017-01-23
925209,2017-01-24 11:58:50.645006,control,old_page,0,2017-01-24
802914,2017-01-04 22:06:27.495395,control,old_page,1,2017-01-04
931205,2017-01-12 10:33:21.899234,treatment,new_page,0,2017-01-12
713387,2017-01-04 08:32:56.404474,treatment,new_page,0,2017-01-04
754727,2017-01-02 22:07:43.695201,control,old_page,0,2017-01-02
860343,2017-01-19 22:48:14.728483,control,old_page,0,2017-01-19
762279,2017-01-08 20:38:22.999666,control,old_page,0,2017-01-08
913292,2017-01-21 12:24:29.707983,treatment,new_page,0,2017-01-21
890892,2017-01-06 07:34:39.707379,treatment,new_page,0,2017-01-06
816068,2017-01-16 16:56:24.050831,control,old_page,0,2017-01-16
753647,2017-01-14 13:12:22.246605,treatment,new_page,0,2017-01-14
732288,2017-01-10 12:23:01.821830,control,old_page,0,2017-01-10
701497,2017-01-20 23:40:16.708108,treatment,new_page,0,2017-01-20
898534,2017-01-08 07:36:33.733932,control,old_page,0,2017-01-08
928232,2017-01-15 14:09:18.435954,treatment,new_page,0,2017-01-15
698503,2017-01-11 22:32:20.509950,control,old_page,0,2017-01-11
731906,2017-01-05 07:00:30.145966,treatment,new_page,0,2017-01-05
856843,2017-01-21 22:40:36.551730,treatment,new_page,0,2017-01-21
895099,2017-01-12 15:34:10.046962,treatment,new_page,0,2017-01-12
648211,2017-01-20 03:09:04.809843,control,old_page,0,2017-01-20
891105,2017-01-19 00:22:22.530759,treatment,new_page,0,2017-01-19
741326,2017-01-17 08:41:03.279048,treatment,new_page,0,2017-01-17
717290,2017-01-17 14:17:14.552974,treatment,new_page,0,2017-01-17
699881,2017-01-17 08:31:26.400088,treatment,new_page,0,2017-01-17
769595,2017-01-21 12:38:02.701958,control,old_page,0,2017-01-21
936439,2017-01-20 02:16:21.508236,treatment,new_page,0,2017-01-20
810458,2017-01-11 14:09:37.045924,treatment,new_page,0,2017-01-11
675779,2017-01-07 18:29:09.263177,control,old_page,0,2017-01-07
847530,2017-01-11 04:58:42.266507,treatment,new_page,0,2017-01-11
944377,2017-01-14 21:28:12.783128,treatment,new_page,0,2017-01-14
740445,2017-01-05 10:49:21.028747,treatment,new_page,0,2017-01-05
671302,2017-01-11 21:10:11.144076,control,old_page,0,2017-01-11
782785,2017-01-18 02:48:10.519089,treatment,new_page,0,2017-01-18
880233,2017-01-08 06:21:50.398997,treatment,new_page,0,2017-01-08
732613,2017-01-11 15:52:46.830609,control,old_page,0,2017-01-11
643851,2017-01-07 05:37:42.219301,control,old_page,0,2017-01-07
835048,2017-01-07 12:50:14.422692,treatment,new_page,0,2017-01-07
667622,2017-01-12 03:52:02.716555,treatment,new_page,1,2017-01-12
890623,2017-01-06 08:29:41.238338,treatment,new_page,0,2017-01-06
700621,2017-01-10 02:26:40.976003,treatment,new_page,0,2017-01-10
892052,2017-01-17 00:59:51.271910,treatment,new_page,0,2017-01-17
752660,2017-01-17 06:07:35.716148,control,old_page,0,2017-01-17
706186,2017-01-02 17:35:14.032308,control,old_page,0,2017-01-02
883646,2017-01-14 00:55:28.553481,treatment,new_page,0,2017-01-14
913581,2017-01-11 01:51:58.652836,treatment,new_page,0,2017-01-11
862917,2017-01-19 05:51:48.868560,control,old_page,0,2017-01-19
907807,2017-01-19 20:26:34.735390,treatment,new_page,0,2017-01-19
640572,2017-01-04 23:24:12.686470,treatment,new_page,0,2017-01-04
851970,2017-01-22 19:49:00.128200,control,old_page,0,2017-01-22
869967,2017-01-04 17:40:43.385210,treatment,new_page,0,2017-01-04
878042,2017-01-08 15:40:43.159104,control,old_page,0,2017-01-08
770520,2017-01-19 15:59:42.564775,control,old_page,0,2017-01-19
862192,2017-01-24 04:40:13.550915,control,old_page,0,2017-01-24
940364,2017-01-12 06:03:10.997142,control,old_page,0,2017-01-12
678582,2017-01-17 01:41:48.093372,treatment,new_page,0,2017-01-17
774158,2017-01-06 04:30:28.451841,treatment,new_page,0,2017-01-06
676163,2017-01-09 18:56:30.586537,treatment,new_page,0,2017-01-09
803586,2017-01-11 19:07:14.268624,control,old_page,0,2017-01-11
881241,2017-01-21 08:37:53.628742,control,old_page,1,2017-01-21
659581,2017-01-23 09:58:21.160604,treatment,new_page,0,2017-01-23
705896,2017-01-12 16:14:51.069442,treatment,new_page,0,2017-01-12
704935,2017-01-05 23:49:12.463219,control,old_page,0,2017-01-05
780379,2017-01-14 21:00:57.919455,control,old_page,0,2017-01-14
887765,2017-01-08 05:17:35.192047,control,old_page,0,2017-01-08
848238,2017-01-24 02:27:59.137137,control,old_page,0,2017-01-24
779952,2017-01-05 04:00:12.736373,control,old_page,0,2017-01-05
697890,2017-01-24 12:33:14.103542,treatment,new_page,0,2017-01-24
876041,2017-01-22 13:46:26.136483,control,old_page,0,2017-01-22
694332,2017-01-03 22:14:09.264234,control,old_page,0,2017-01-03
871422,2017-01-10 23:40:46.473893,treatment,new_page,0,2017-01-10
927022,2017-01-17 01:13:37.252498,treatment,new_page,0,2017-01-17
850804,2017-01-18 18:43:27.647171,control,old_page,0,2017-01-18
890162,2017-01-19 08:37:55.557718,control,old_page,0,2017-01-19
810459,2017-01-08 08:56:52.075654,treatment,new_page,0,2017-01-08
762140,2017-01-21 11:04:47.871266,control,old_page,1,2017-01-21
659260,2017-01-12 13:02:47.325323,treatment,new_page,0,2017-01-12
803275,2017-01-12 20:51:19.219731,control,old_page,0,2017-01-12
772173,2017-01-21 15:42:04.596010,control,old_page,0,2017-01-21
795587,2017-01-10 17:54:21.735441,treatment,new_page,0,2017-01-10
836128,2017-01-13 18:50:56.541402,treatment,new_page,0,2017-01-13
750440,2017-01-11 05:56:28.310350,control,old_page,1,2017-01-11
709750,2017-01-06 22:23:24.319594,treatment,new_page,0,2017-01-06
653574,2017-01-24 01:19:29.567142,control,old_page,0,2017-01-24
668521,2017-01-24 05:56:48.390107,treatment,new_page,0,2017-01-24
632891,2017-01-20 01:16:56.347432,treatment,new_page,0,2017-01-20
637793,2017-01-02 16:30:09.292203,control,old_page,0,2017-01-02
870294,2017-01-06 18:16:46.308400,treatment,new_page,0,2017-01-06
858040,2017-01-10 23:29:40.265500,control,old_page,1,2017-01-10
832553,2017-01-08 07:57:53.661892,control,old_page,0,2017-01-08
866662,2017-01-08 12:40:58.371240,control,old_page,0,2017-01-08
759027,2017-01-10 22:07:54.568750,control,old_page,0,2017-01-10
761997,2017-01-16 08:37:36.051288,treatment,new_page,0,2017-01-16
762406,2017-01-20 00:28:40.449603,control,old_page,0,2017-01-20
696242,2017-01-05 14:57:22.245261,control,old_page,0,2017-01-05
690221,2017-01-07 20:55:52.718960,treatment,new_page,0,2017-01-07
837948,2017-01-16 03:34:03.244540,control,old_page,0,2017-01-16
902363,2017-01-04 23:25:41.703636,control,old_page,0,2017-01-04
836735,2017-01-15 21:58:26.624760,treatment,new_page,0,2017-01-15
648989,2017-01-21 08:40:10.436080,treatment,new_page,0,2017-01-21
879706,2017-01-18 19:33:39.035063,treatment,new_page,0,2017-01-18
668543,2017-01-22 12:59:26.345717,treatment,new_page,0,2017-01-22
656199,2017-01-22 12:12:30.085272,treatment,new_page,0,2017-01-22
872836,2017-01-23 14:58:46.776202,treatment,new_page,0,2017-01-23
669933,2017-01-04 09:16:12.224438,control,old_page,0,2017-01-04
804677,2017-01-09 03:35:20.488493,control,old_page,0,2017-01-09
926470,2017-01-08 06:20:07.973245,control,old_page,0,2017-01-08
830198,2017-01-10 02:01:06.373030,control,old_page,0,2017-01-10
704856,2017-01-06 14:29:52.179312,treatment,new_page,1,2017-01-06
750763,2017-01-15 16:18:53.274556,control,old_page,1,2017-01-15
724911,2017-01-10 09:58:27.132046,treatment,new_page,0,2017-01-10
771823,2017-01-15 07:31:18.699466,treatment,new_page,0,2017-01-15
658113,2017-01-02 20:49:58.447471,treatment,new_page,0,2017-01-02
715472,2017-01-16 11:06:44.513010,control,old_page,0,2017-01-16
670137,2017-01-05 12:47:02.389353,treatment,new_page,0,2017-01-05
638155,2017-01-03 20:09:24.898994,treatment,new_page,0,2017-01-03
843179,2017-01-22 21:50:14.351489,treatment,new_page,0,2017-01-22
835509,2017-01-21 05:38:35.717671,control,old_page,1,2017-01-21
866776,2017-01-15 07:43:41.914123,control,old_page,0,2017-01-15
792827,2017-01-03 05:00:23.500624,control,old_page,0,2017-01-03
825231,2017-01-13 16:45:14.043478,control,old_page,0,2017-01-13
839221,2017-01-07 13:12:25.641738,treatment,new_page,0,2017-01-07
937592,2017-01-15 10:23:06.128759,treatment,new_page,0,2017-01-15
744161,2017-01-08 17:17:09.023155,control,old_page,0,2017-01-08
690439,2017-01-22 03:06:57.924360,control,old_page,0,2017-01-22
837070,2017-01-16 18:54:54.827923,treatment,new_page,0,2017-01-16
917880,2017-01-23 21:00:47.313748,control,old_page,0,2017-01-23
814442,2017-01-06 16:40:26.469605,treatment,new_page,0,2017-01-06
654092,2017-01-20 23:10:45.621891,treatment,new_page,0,2017-01-20
908039,2017-01-07 20:46:07.630771,control,old_page,0,2017-01-07
847230,2017-01-07 19:43:34.300813,control,old_page,0,2017-01-07
701301,2017-01-03 17:07:50.548351,control,old_page,0,2017-01-03
750999,2017-01-03 12:45:08.405713,control,old_page,0,2017-01-03
908268,2017-01-19 19:12:32.278024,control,old_page,1,2017-01-19
884731,2017-01-11 20:56:36.795248,treatment,new_page,0,2017-01-11
800720,2017-01-18 13:34:14.591557,treatment,new_page,1,2017-01-18
655839,2017-01-23 04:02:59.322102,treatment,new_page,0,2017-01-23
867551,2017-01-13 08:40:01.087625,control,old_page,0,2017-01-13
776346,2017-01-19 15:30:08.109370,control,old_page,0,2017-01-19
702249,2017-01-18 09:47:38.143686,treatment,new_page,0,2017-01-18
812970,2017-01-23 17:12:37.134183,control,old_page,0,2017-01-23
829627,2017-01-15 16:56:06.347959,control,old_page,0,2017-01-15
672261,2017-01-09 18:05:41.418640,control,old_page,0,2017-01-09
837166,2017-01-18 04:24:57.528529,treatment,new_page,1,2017-01-18
935588,2017-01-15 12:18:06.933012,treatment,new_page,0,2017-01-15
910865,2017-01-03 01:56:52.696868,control,old_page,0,2017-01-03
935693,2017-01-11 16:24:03.400310,treatment,new_page,0,2017-01-11
640280,2017-01-15 09:52:11.913444,treatment,new_page,1,2017-01-15
808038,2017-01-04 21:13:21.150865,control,old_page,0,2017-01-04
760071,2017-01-06 15:57:53.178483,treatment,new_page,1,2017-01-06
668810,2017-01-13 16:59:49.226184,treatment,new_page,0,2017-01-13
669639,2017-01-21 23:15:07.557994,control,old_page,1,2017-01-21
715508,2017-01-12 17:28:12.876790,control,old_page,0,2017-01-12
911039,2017-01-06 14:01:56.809794,treatment,new_page,0,2017-01-06
906254,2017-01-11 08:12:08.436607,control,old_page,0,2017-01-11
684283,2017-01-17 14:57:02.438853,treatment,new_page,0,2017-01-17
757530,2017-01-13 15:00:41.870437,control,old_page,1,2017-01-13
702277,2017-01-11 04:46:36.995141,treatment,new_page,0,2017-01-11
850646,2017-01-22 17:53:30.742811,control,old_page,0,2017-01-22
705882,2017-01-17 22:28:53.545727,treatment,new_page,1,2017-01-17
895917,2017-01-17 06:58:12.133074,control,old_page,0,2017-01-17
717672,2017-01-17 19:50:01.058158,treatment,new_page,0,2017-01-17
733307,2017-01-23 12:05:10.874079,treatment,new_page,0,2017-01-23
797079,2017-01-22 01:28:45.453097,control,old_page,0,2017-01-22
782047,2017-01-08 01:32:47.742709,control,old_page,0,2017-01-08
771067,2017-01-20 11:01:16.891198,treatment,new_page,0,2017-01-20
894226,2017-01-17 11:45:39.730851,control,old_page,0,2017-01-17
762075,2017-01-18 04:05:56.026505,control,old_page,0,2017-01-18
857733,2017-01-07 20:05:41.526415,control,old_page,1,2017-01-07
637012,2017-01-12 14:36:23.267728,treatment,new_page,0,2017-01-12
756783,2017-01-20 22:44:22.206893,treatment,new_page,0,2017-01-20
903333,2017-01-11 23:05:49.180098,control,old_page,0,2017-01-11
825311,2017-01-24 07:26:06.219496,treatment,new_page,0,2017-01-24
705317,2017-01-04 18:28:07.188037,treatment,new_page,0,2017-01-04
